TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
Colleen5939,2026-01-18,10:47:18.284,39.27875,-109.04009,4925.2,39.27869,-109.03995,4918.0,3,0,0,69,0x01,28,10,14,0,-74,-82,45.62,-0.637,46.186,28.785,100%,3.397,4.121,904,882,0,882,877,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:19.305,39.27875,-109.04009,4925.2,39.27869,-109.03995,4917.9,3,0,0,162,0x01,28,10,14,0,-77,-84,45.70,-0.716,46.274,20.412,100%,3.398,4.118,905,883,0,883,878,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:20.293,39.27876,-109.04011,4925.5,39.27869,-109.03995,4917.9,3,0,0,-94,0x01,28,9,14,0,-76,-85,52.94,-0.986,53.475,26.532,100%,3.398,4.120,906,884,0,884,879,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:21.285,39.27876,-109.04011,4925.5,39.27869,-109.03995,4918.0,3,0,0,-78,0x01,28,9,14,0,-68,-83,52.96,-0.950,53.495,66.677,100%,3.398,4.118,907,885,0,885,880,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:22.304,39.27877,-109.04013,4925.3,39.27869,-109.03995,4918.0,3,0,0,-100,0x01,28,10,14,0,-76,-79,59.78,-0.787,60.234,29.963,100%,3.398,4.120,908,886,0,886,881,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:23.294,39.27877,-109.04013,4925.3,39.27869,-109.03995,4917.9,3,0,0,82,0x01,28,10,14,0,-75,-81,59.83,-0.839,60.291,33.647,100%,3.398,4.119,909,887,0,887,882,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:24.285,39.27877,-109.04016,4926.1,39.27869,-109.03995,4917.9,3,0,0,7,0x01,28,10,14,0,-67,-81,67.34,-1.641,67.838,95.120,100%,3.391,4.120,910,888,0,888,882,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:25.303,39.27877,-109.04016,4926.1,39.27869,-109.03994,4917.9,3,0,0,-37,0x01,28,9,15,0,-74,-80,67.37,-1.664,67.867,42.505,100%,3.391,4.119,911,889,0,889,883,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:26.294,39.27879,-109.04018,4926.4,39.27869,-109.03994,4917.9,3,0,0,-75,0x01,28,10,14,0,-87,-80,76.31,-1.971,76.783,10.779,100%,3.394,4.120,912,890,0,890,884,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:27.285,39.27879,-109.04018,4926.4,39.27869,-109.03994,4917.8,3,0,0,-64,0x01,28,10,15,0,-74,-79,76.36,-2.030,76.839,48.178,100%,3.394,4.118,913,891,0,891,885,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:28.304,39.27879,-109.04021,4927.0,39.27869,-109.03994,4917.7,3,0,0,34,0x01,28,9,15,0,-81,-86,83.17,-2.742,83.691,23.441,100%,3.397,4.120,914,892,0,892,886,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:29.295,39.27879,-109.04021,4927.0,39.27869,-109.03994,4917.7,3,0,0,171,0x01,28,10,15,0,-93,-92,83.20,-2.749,83.717,5.890,100%,3.397,4.120,915,893,0,893,887,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:30.284,39.27880,-109.04024,4927.5,39.27869,-109.03994,4917.7,3,0,0,-90,0x01,28,9,15,0,-81,-94,90.91,-3.174,91.426,25.621,100%,3.392,4.120,916,894,0,894,888,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:31.304,39.27880,-109.04024,4927.5,39.27869,-109.03994,4917.7,3,0,0,122,0x01,28,9,15,0,-74,-94,90.93,-3.220,91.457,57.374,100%,3.392,4.118,917,895,0,895,889,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:32.293,39.27881,-109.04026,4927.2,39.27869,-109.03994,4917.6,3,0,0,105,0x01,28,9,15,0,-75,-85,98.28,-3.038,98.751,55.268,100%,3.392,4.120,918,896,0,896,890,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:33.284,39.27881,-109.04026,4927.2,39.27869,-109.03994,4917.6,3,0,0,-143,0x01,28,9,15,1,-77,-83,98.33,-3.091,98.807,43.924,100%,3.392,4.119,919,897,0,897,891,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:34.303,39.27881,-109.04028,4927.6,39.27869,-109.03994,4917.5,3,0,0,-125,0x01,28,10,15,0,-91,-84,105.69,-3.504,106.168,9.420,100%,3.392,4.119,920,898,0,898,892,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:35.305,39.27881,-109.04028,4927.6,39.27869,-109.03994,4917.5,3,0,0,63,0x01,27,9,15,0,-87,-88,105.72,-3.553,106.199,14.933,100%,3.389,4.117,921,899,0,899,893,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:36.284,39.27882,-109.04031,4927.5,39.27869,-109.03994,4917.5,3,0,0,15,0x01,28,9,15,0,-88,-91,113.10,-3.439,113.538,14.238,100%,3.389,4.120,922,900,0,900,894,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:37.305,39.27882,-109.04031,4927.5,39.27869,-109.03994,4917.5,3,0,0,-79,0x01,28,10,15,0,-80,-94,113.15,-3.464,113.591,35.780,100%,3.394,4.119,923,901,0,901,895,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:38.294,39.27882,-109.04031,4927.5,39.27869,-109.03994,4917.5,3,0,0,-26,0x01,28,9,15,0,-91,-92,113.15,-3.461,113.591,10.084,100%,3.394,4.120,924,902,0,902,896,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:39.282,39.27882,-109.04034,4927.6,39.27869,-109.03994,4917.5,3,0,0,106,0x01,28,10,15,0,-81,-97,122.84,-3.591,123.261,34.621,100%,3.394,4.119,925,903,0,903,897,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:40.304,39.27882,-109.04034,4927.6,39.27869,-109.03994,4917.4,3,0,0,46,0x01,28,9,15,0,-82,-94,122.87,-3.611,123.289,30.863,100%,3.394,4.120,926,904,0,904,898,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:41.296,39.27882,-109.04034,4927.6,39.27869,-109.03994,4917.5,3,0,0,-178,0x01,28,9,15,0,-81,-91,122.92,-3.607,123.340,34.644,100%,3.394,4.118,927,905,0,905,899,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:42.283,39.27883,-109.04037,4928.2,39.27869,-109.03994,4917.5,3,0,0,14,0x01,28,10,15,0,-88,-89,133.08,-4.148,133.511,16.754,100%,3.394,4.120,928,906,0,906,900,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:43.305,39.27883,-109.04037,4928.2,39.27869,-109.03994,4917.5,3,0,0,-32,0x01,28,10,15,0,-82,-98,133.11,-4.138,133.536,33.435,100%,3.394,4.119,929,907,0,907,901,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:44.295,39.27885,-109.04040,4927.2,39.27869,-109.03994,4917.4,3,0,0,-137,0x01,28,9,15,0,-84,-99,140.11,-3.265,140.455,27.956,100%,3.385,4.120,930,908,0,908,902,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
