time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,acceleration,time,lat. X accel.,lat. Y accel.,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,launch detect,apogee detect,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,temperature,time,GPS Time of Week
-100.028,-3.36,0.28,-0.14,-99.9397,93833,643.192,0.360229,-99.9297,1.01953,-99.9287,0.0351563,0.15625,-99.6187,-0.000704,-0.000926,0.00145,-99.6176,8.29302,-99.6136,4.14001,-99.6126,0,0,1,1,0,0,0,0,0,0,-99.5547,3.3,-99.5547,3.3,-99.5547,2.09,-99.5536,1.99,-99.0176,41.03,-99.0146,579345800
-99.0286,-2.94,0.14,-0.7,-97.9386,93832,643.279,0.447388,-98.9276,1.01953,-98.9246,0.0117188,0.144531,-89.6184,-0.000708,-0.000937,0.001445,-89.6144,8.29302,-89.6134,4.14001,-89.6134,0,0,1,1,0,0,0,0,0,0,-94.5624,3.3,-94.5594,3.3,-94.5594,2.08,-94.5594,1.99,-49.0134,41.4,-49.0124,579395600
-98.0246,-3.15,0.21,-0.7,-95.9386,93835,643.015,0.183167,-97.9276,1.03125,-97.9246,0.0117188,0.132813,-79.6169,-0.000706,-0.000911,0.001451,-79.6139,8.29302,-79.6129,4.13677,-79.6118,0,0,1,1,0,0,0,0,0,0,-89.5594,3.3,-89.5584,3.3,-89.5584,2.07,-89.5584,1.99,-0.0255127,41.71,-0.0245361,579444400
-97.0186,-3.36,0.35,-0.91,-93.9374,93834,643.102,0.270386,-96.9245,0.996094,-96.9245,0.0117188,0.144531,-69.6164,-0.000703,-0.000931,0.001446,-69.6134,8.28652,-69.6124,4.13677,-69.6114,0,0,1,1,0,0,0,0,0,0,-84.5591,3.3,-84.5591,3.3,-84.558,2.06,-84.558,2,4.95465,41.72,4.95868,579449400
-96.0236,-2.87,0.56,-1.05,-91.9384,93839,642.661,-0.170898,-95.9336,1.01953,-95.9326,0.0117188,0.121094,-59.6172,-0.000707,-0.000928,0.001447,-59.6162,8.28328,-59.6132,4.14001,-59.6132,0,0,1,1,0,0,0,0,0,0,-79.5588,3.3,-79.5588,3.3,-79.5578,2.06,-79.5578,2,9.94489,41.75,9.94684,579454400
-95.0295,-3.22,0.28,-0.84,-89.9394,93833,643.192,0.360229,-94.9335,0.984375,-94.9325,0.0234375,0.15625,-49.6132,-0.000709,-0.000917,0.001447,-49.6122,8.29626,-49.6112,4.13677,-49.6082,0,0,1,1,0,0,0,0,0,0,-74.5576,3.3,-74.5566,3.3,-74.5536,2.06,-74.5536,2,14.928,41.77,14.932,579459400
-94.0235,-3.01,0.35,-0.98,-87.9372,93834,643.102,0.270386,-93.9324,0.984375,-93.9324,0.0234375,0.0976563,-39.6134,-0.000713,-0.000905,0.001438,-39.6104,8.29626,-39.6094,4.13352,-39.6094,0,0,1,1,0,0,0,0,0,0,-69.5614,3.3,-69.5584,3.3,-69.5584,2.06,-69.5574,2,19.9134,41.74,19.9224,579464400
-93.0284,-3.29,-0.35,-1.12,-85.9341,93837,642.838,0.00616455,-92.9324,1.00781,-92.9324,0,0.0976563,-29.6212,-0.000715,-0.000913,0.001436,-29.6171,8.29626,-29.6171,4.14001,-29.6161,0,0,1,1,0,0,0,0,0,0,-64.5623,3.3,-64.5483,3.3,-64.5473,2.06,-64.5473,2,24.902,41.72,24.903,579469200
-92.0294,-3.29,-0.07,-0.63,-83.937,93832,643.279,0.447388,-91.9334,1.00781,-91.9324,0.0351563,0.15625,-19.6205,-0.000717,-0.000925,0.001443,-19.6196,8.28977,-19.6186,4.13677,-19.6156,0,0,1,1,0,0,0,0,0,0,-59.5532,3.3,-59.5532,3.3,-59.5532,2.06,-59.5522,2,29.8834,41.75,29.8854,579474200
-91.0284,-3.29,0.42,-0.77,-81.934,93834,643.102,0.270386,-90.9294,1.00781,-90.9294,0,0.132813,-9.62677,-0.000703,-0.00092,0.001445,-9.62274,8.28977,-9.62177,4.13352,-9.62079,0,0,1,1,0,0,0,0,0,0,-54.5559,3.3,-54.5559,3.3,-54.5529,2.05,-54.5529,2,34.8691,41.72,34.8711,579479200
-90.0284,-3.08,-0.42,-0.84,-79.9369,93826,643.811,0.978516,-89.9284,0.984375,-89.9284,0.0117188,0.144531,-0.230774,-0.000705,-0.000913,0.001445,-0.224792,8.28652,-0.223816,4.13677,-0.220825,0,0,1,1,0,0,0,0,0,0,-49.5612,3.3,-49.5612,3.3,-49.5582,2.04,-49.5582,2,39.8544,41.73,39.8594,579484200
-89.0273,-3.01,0.35,-0.49,-77.9328,93833,643.192,0.360229,-88.9293,1.00781,-88.9293,0.046875,0.121094,0.767151,-0.000923,-0.001201,0.001423,0.768127,8.28977,0.770142,4.13352,0.773132,0,0,1,1,0,0,0,0,0,0,-44.5582,3.3,-44.5582,3.3,-44.5582,2.04,-44.5573,2,44.8401,41.73,44.8441,579489200
-88.0292,-3.01,0.14,-0.7,-75.9367,93836,642.925,0.0933228,-87.9332,1.00781,-87.9322,0.0351563,0.0976563,1.76331,-0.000687,-0.001016,0.001432,1.76733,8.28652,1.76733,4.13677,1.76831,1,0,1,1,0,0,0,0,0,0,-39.5634,3.3,-39.5594,3.3,-39.5594,2.03,-39.5584,2.01,49.8252,41.73,49.8332,579494200
-87.0281,-3.15,0.49,-0.63,-73.9366,93836,642.925,0.0933228,-86.9321,0.996094,-86.9291,0.0351563,0.15625,2.76233,-0.000888,-0.001198,0.001438,2.76233,8.28977,2.76434,4.13352,2.77234,1,0,1,1,0,0,0,0,0,0,-34.5647,3.3,-34.5617,3.3,-34.5617,2.02,-34.5617,2.01,54.8124,41.71,54.8144,579499200
-86.0241,-2.94,-0.56,-1.12,-71.9375,93839,642.661,-0.170898,-85.9291,0.984375,-85.9291,0.0117188,0.0976563,3.75732,-0.000924,-0.001183,0.001435,3.76129,8.28977,3.76227,4.13677,3.76227,1,0,1,1,0,0,0,0,0,0,-29.5632,3.3,-29.5622,3.3,-29.5622,2.02,-29.5622,2.01,59.8031,41.68,59.8081,579504200
-85.0271,-3.78,0.56,-0.91,-69.9334,93834,643.102,0.270386,-84.9331,1.00781,-84.9321,0.0234375,0.144531,4.75531,-0.000795,-0.001137,0.001432,4.75629,8.28652,4.7583,4.13352,4.76428,1,0,1,1,0,0,0,0,0,0,-24.5632,3.3,-24.5632,3.3,-24.5623,2.01,-24.5623,2.01,64.7803,41.65,64.7833,579509000
-84.027,-3.22,0.42,-1.82,-67.9373,93833,643.192,0.360229,-83.929,0.984375,-83.929,0,0.144531,5.75677,-0.000691,-0.000839,0.00143,5.75775,8.28652,5.75775,4.13677,5.75873,1,0,1,1,0,0,0,0,0,0,-19.5656,3.3,-19.5656,3.3,-19.5656,2.01,-19.5646,2.02,69.7652,41.62,69.7692,579514000
-83.027,-3.08,-0.07,-1.96,-65.9373,93838,642.748,-0.0836792,-82.929,0.996094,-82.928,0.0117188,0.132813,6.75055,-0.0011,-0.000744,0.001427,6.75055,8.28328,6.75256,4.13352,6.75861,1,0,1,1,0,0,0,0,0,0,-14.5616,3.3,-14.5607,3.3,-14.5597,2,-14.5597,2.01,,,,
-82.028,-3.15,0.28,0.07,-63.9373,93838,642.748,-0.0836792,-81.929,1.01953,-81.928,0.0117188,0.132813,7.7467,-0.000853,-0.00117,0.001423,7.74768,8.28977,7.75171,4.13352,7.75171,1,0,1,1,0,0,0,0,0,0,-9.56775,3.3,-9.56775,3.3,-9.56573,2,-9.56274,2.01,,,,
-81.0279,-3.01,0.14,-0.63,-61.9363,93839,642.661,-0.170898,-80.9289,1.01953,-80.9279,0.0117188,0.15625,8.74396,-0.001042,-0.000693,0.001419,8.74493,8.28977,8.74792,4.13677,8.7489,1,0,1,1,0,0,0,0,0,0,-4.57214,3.3,-4.56915,3.3,-4.56915,2,-4.56818,2.01,,,,
-80.0289,-3.36,-0.14,-1.12,-59.9382,93839,642.661,-0.170898,-79.9319,1.00781,-79.9289,0.0117188,0.109375,9.74146,-0.000683,-0.001122,0.001382,9.74243,8.29302,9.74542,4.13352,9.7464,1,0,1,1,0,0,0,0,0,0,-0.220825,3.3,-0.220825,3.3,-0.219849,2,-0.219849,2.02,,,,
-79.0268,-2.73,0.49,-0.7,-57.9361,93835,643.015,0.183167,-78.9288,1.03125,-78.9288,0.0234375,0.144531,10.7386,-0.00127,-0.001064,0.001336,10.7396,8.28652,10.7436,4.13352,10.7446,1,0,1,1,0,0,0,0,0,0,0.274658,3.3,0.274658,3.3,0.277649,2,0.278625,2.02,,,,
-78.0288,-2.73,0.49,-1.54,-55.9319,93837,642.838,0.00616455,-77.9268,0.996094,-77.9268,0.0234375,0.144531,11.7368,-0.000947,-0.000509,0.001239,11.7398,8.28652,11.7398,4.13677,11.7398,1,1,0,1,0,0,1,0,0,0,0.776123,3.3,0.776123,3.3,0.776123,1.96,0.7771,2.03,,,,
-77.0277,-3.15,0,-1.26,-53.933,93842,642.394,-0.437744,-76.9277,0.984375,-76.9277,0.0351563,0.0976563,12.7333,-0.000478,-0.001026,0.001147,12.7343,8.28652,12.7433,4.13352,12.7373,1,1,1,1,0,0,0,0,0,0,1.27576,3.3,1.27673,3.3,1.27673,1.98,1.27673,2.02,,,,
-76.0267,-3.36,0.21,-1.12,-51.9328,93836,642.925,0.0933228,-75.9317,0.996094,-75.9287,0.0234375,0.167969,13.7319,-0.000851,-0.000804,0.001485,13.7339,8.28977,13.7339,4.14326,13.7349,1,1,1,1,0,0,0,0,0,0,1.77429,3.3,1.77527,3.3,1.77527,2.01,1.77527,2.02,,,,
-75.0276,-3.29,0.14,-0.91,-49.932,93839,642.661,-0.170898,-74.9286,1.01953,-74.9276,0.0234375,0.15625,14.7308,-0.000539,-0.001167,0.000876,14.7318,8.29951,14.7318,4.12703,14.7327,1,1,1,1,0,0,0,0,0,0,2.27173,3.3,2.27173,3.3,2.27173,1.99,2.27271,2.02,,,,
-74.0275,-3.08,0,-1.19,-47.9335,93830,643.456,0.624451,-73.9315,1.00781,-73.9276,0.0117188,0.15625,15.7249,-0.001071,-0.001165,0.001402,15.7259,8.28977,15.7299,4.13027,15.7309,1,1,1,1,0,0,0,0,0,0,2.77234,3.3,2.77234,3.3,2.77435,1.97,2.77435,2.02,,,,
-73.0235,-3.01,-0.07,-0.28,-45.9378,93831,643.369,0.537231,-72.9265,0.996094,-72.9235,0.0117188,0.132813,16.7227,-0.001335,-0.001146,0.000941,16.7256,8.30601,16.7277,4.13677,16.7307,1,1,1,1,0,0,0,0,0,0,3.26599,3.3,3.26599,3.3,3.26898,1.95,3.26898,2.01,,,,
-72.0265,-3.01,-0.14,-0.98,-43.9344,93831,643.369,0.537231,-71.9325,1.00781,-71.9315,-0.0117188,0.132813,17.719,-0.001105,-0.001272,0.001292,17.72,8.28652,17.722,4.13677,17.723,1,1,1,1,0,0,0,0,0,0,3.76324,3.3,3.76923,3.3,3.76923,1.93,3.76923,2.01,,,,
-71.0274,-2.87,0.14,-1.47,-41.9399,93832,643.279,0.447388,-70.9284,0.996094,-70.9284,0.0351563,0.144531,18.7161,-0.000652,-0.000592,0.000826,18.7171,8.29626,18.7211,4.13677,18.7221,1,1,1,1,0,0,0,0,0,0,4.26569,3.3,4.26569,3.3,4.26666,1.91,4.26666,2.01,,,,
-70.0274,-3.22,0.07,-0.84,-39.9404,93830,643.456,0.624451,-69.9274,0.984375,-69.9274,0.0117188,0.121094,19.7122,-0.001081,-0.000496,0.001126,19.7161,8.28977,19.7161,4.13352,19.7171,1,1,1,1,0,0,0,0,0,0,4.76428,3.3,4.76526,3.3,4.76526,1.89,4.76526,2.01,,,,
-69.0274,-2.94,0.07,-1.75,-37.9359,93836,642.925,0.0933228,-68.9284,1.00781,-68.9284,0.0117188,0.132813,20.7102,-0.001194,-0.000751,0.001368,20.7142,8.28977,20.7142,4.13352,20.7152,1,1,1,1,0,0,0,0,0,0,5.25989,3.3,5.26288,3.3,5.26385,1.87,5.26385,2.01,,,,
-68.0263,-3.08,0.07,-0.84,-35.9395,93826,643.811,0.978516,-67.9323,1.03125,-67.9273,0.046875,0.144531,21.7062,-0.001234,-0.000706,0.00131,21.7122,8.28652,21.7122,4.13352,21.7132,1,1,1,1,0,0,0,0,0,0,5.76172,3.3,5.76172,3.3,5.76172,1.85,5.76172,2.01,,,,
-67.0273,-3.01,0.35,-0.63,-33.9408,93838,642.748,-0.0836792,-66.9213,1.00781,-66.9183,0,0.144531,22.7041,-0.001156,-0.000565,0.001184,22.7051,8.28977,22.7091,4.13677,22.7101,1,1,1,1,0,0,0,0,0,0,6.25726,3.3,6.26025,3.3,6.26123,1.84,6.26123,2,,,,
-66.0273,-2.8,0.35,-1.26,-31.9415,93842,642.394,-0.437744,-65.9174,0.996094,-65.9164,0.0117188,0.15625,23.7015,-0.001221,-0.001157,0.000744,23.7056,8.28652,23.7056,4.13352,23.7056,1,1,1,1,0,0,0,0,0,0,6.75861,3.3,6.75861,3.3,6.75958,1.82,6.75958,2,,,,
-65.0273,-2.87,0.35,-0.98,-29.9431,93830,643.456,0.624451,-64.9213,0.996094,-64.9213,0.0234375,0.132813,24.6996,-0.001381,-0.000942,0.001001,24.7036,8.28328,24.7036,4.13677,24.7046,1,1,1,1,0,0,0,0,0,0,7.25726,3.3,7.25824,3.3,7.25824,1.81,7.25824,2,,,,
-64.0233,-3.15,0,-0.91,-27.9425,93835,643.015,0.183167,-63.9263,0.996094,-63.9233,0.0351563,0.144531,25.6965,-0.000947,-0.000544,0.000764,25.6985,8.28977,25.6995,4.13352,25.6995,1,1,1,1,0,0,0,0,0,0,7.75574,3.3,7.75574,3.3,7.75574,1.8,7.75671,2,,,,
-63.0273,-3.01,-0.21,-0.91,-25.9421,93829,643.546,0.714294,-62.9233,1.00781,-62.9223,0.0117188,0.121094,26.6912,-0.001349,-0.001102,0.001098,26.6952,8.28328,26.6962,4.13352,26.6962,1,1,1,1,0,0,0,0,0,0,8.25623,3.3,8.25623,3.3,8.25623,1.8,8.25824,1.99,,,,
-62.0273,-3.22,-0.14,-0.77,-23.9443,93838,642.748,-0.0836792,-61.9223,1.00781,-61.9213,0.0117188,0.121094,27.6898,-0.001387,-0.000846,0.000985,27.6918,8.28328,27.6928,4.13352,27.6928,1,1,1,1,0,0,0,0,0,0,8.74988,3.3,8.75287,3.3,8.75287,1.79,8.75287,1.99,,,,
-61.0283,-3.22,-0.14,-0.84,-21.9448,93836,642.925,0.0933228,-60.9213,1.01953,-60.9213,0,0.132813,28.6844,-0.001322,-0.000978,0.000783,28.6915,8.28652,28.6915,4.13677,28.6945,1,1,1,1,0,0,0,0,0,0,9.25281,3.3,9.25281,3.3,9.25378,1.78,9.25378,1.99,,,,
-60.0282,-3.29,0.07,-1.05,-19.9434,93841,642.484,-0.3479,-59.9262,1.00781,-59.9232,0.0351563,0.15625,29.6818,-0.001114,-0.001028,0.001444,29.6958,8.28328,29.6868,4.13352,29.6868,1,1,1,1,0,0,0,0,0,0,9.7464,3.3,9.74738,3.3,9.75531,1.78,9.75037,1.99,,,,
-59.0272,-3.36,0.14,-0.56,-17.9398,93834,643.102,0.270386,-58.9272,1.00781,-58.9262,0.0117188,0.132813,30.6804,-0.00068,-0.001046,0.000621,30.6814,8.28652,30.6834,4.13352,30.6904,1,1,1,1,0,0,0,0,0,0,10.2501,3.3,10.2501,3.3,10.2501,1.78,10.2511,1.99,,,,
-58.0231,-3.08,0,-0.49,-15.9453,93835,643.015,0.183167,-57.9271,0.996094,-57.9271,0,0.144531,31.6767,-0.000608,-0.000752,0.000705,31.6786,8.29951,31.6816,4.13352,31.6826,1,1,1,1,0,0,0,0,0,0,10.7476,3.3,10.7476,3.3,10.7485,1.79,10.7485,1.98,,,,
-57.0271,-3.22,0,-0.77,-13.9418,93836,642.925,0.0933228,-56.9281,1.01953,-56.9281,0,0.144531,32.674,-0.001371,-0.001015,0.001181,32.6849,8.28003,32.6779,4.13027,32.6789,1,1,1,0,0,0,0,1,0,0,11.246,3.3,11.246,3.3,11.2469,1.79,11.2469,1.98,,,,
-56.0229,-3.01,0.14,-0.84,-11.9412,93837,642.838,0.00616455,-55.9269,0.996094,-55.9259,0.0234375,0.132813,33.6719,-0.001019,-0.000819,0.001477,33.6729,8.29302,33.6759,4.13352,33.6769,1,1,1,0,0,0,0,0,0,0,11.7408,0.185,11.7418,3.3,11.7487,1.79,11.7497,1.99,,,,
-55.0269,-3.22,0.49,-0.77,-9.94269,93833,643.192,0.360229,-54.921,1.03125,-54.918,0.0234375,0.15625,34.6697,-0.000939,-0.00122,0.001408,34.6727,8.29302,34.6727,4.14001,34.6736,1,1,1,1,0,0,0,0,0,0,12.2436,0.11,12.2436,3.3,12.2436,1.77,12.2456,2,,,,
-54.021,-3.15,-0.21,-0.91,-7.9472,93835,643.015,0.183167,-53.9279,1.01953,-53.9279,0,0.132813,35.6655,-0.001144,-0.001245,0.001294,35.6675,8.28652,35.6725,4.13352,35.6755,1,1,1,1,0,0,0,0,0,0,12.7433,3.24,12.7443,3.3,12.7443,1.74,12.7443,2,,,,
-53.0219,-3.01,-0.07,-0.77,-5.94373,93836,642.925,0.0933228,-52.9279,0.996094,-52.9268,0.0117188,0.144531,36.6648,-0.001297,-0.000961,0.001356,36.6688,8.29302,36.6688,4.13677,36.6697,1,1,1,1,0,0,0,0,0,0,13.2421,3.3,13.243,3.3,13.243,1.71,13.243,1.99,,,,
-52.0268,-3.29,0.56,-0.77,-3.9494,93829,643.546,0.714294,-51.9228,1.04297,-51.9228,0.0117188,0.167969,37.6601,-0.000874,-0.000617,0.001376,37.6651,8.28977,37.6661,4.13677,37.6671,1,1,1,1,0,0,0,0,0,0,13.7439,3.3,13.7449,3.3,13.7449,1.7,13.7449,1.98,,,,
-51.0259,-3.22,0.14,-0.63,-1.94501,93831,643.369,0.537231,-50.9258,1.03125,-50.9229,0.0117188,0.144531,38.6579,-0.000994,-0.001052,0.00149,38.6589,8.28977,38.6619,4.13352,38.6619,1,1,1,1,0,0,0,0,0,0,14.2402,3.3,14.2402,3.3,14.2432,1.69,14.2432,1.97,,,,
-50.023,-3.08,0.28,-0.42,-0.289612,93832,643.279,0.447388,-49.923,1.00781,-49.923,0.0234375,0.144531,39.6539,-0.000854,-0.000996,0.001502,39.6589,8.29302,39.6589,4.13677,39.6599,1,1,1,1,0,0,0,0,0,0,14.7337,3.3,14.7367,3.3,14.7367,1.71,14.7367,1.97,,,,
-49.0223,-3.15,0.77,-0.7,-0.0863647,93829,643.546,0.714294,-48.9234,0.972656,-48.9224,0.0234375,0.179688,40.6559,-0.001135,-0.0011,0.001431,40.6569,8.28977,40.6569,4.13677,40.6578,1,1,1,1,0,0,0,0,0,0,15.2401,3.3,15.2401,3.3,15.2411,1.69,15.2352,1.96,,,,
-48.0225,-2.59,0.56,-0.42,0.107971,93837,642.838,0.00616455,-47.9235,0.996094,-47.9225,0.0585938,0.132813,41.6541,-0.000606,-0.000963,0.001372,41.655,8.29626,41.658,4.13352,41.658,1,1,1,1,0,0,0,0,0,0,15.7309,3.3,15.7339,3.3,15.7339,1.7,15.7339,1.94,,,,
-47.0287,-2.94,-0.35,-1.19,0.308472,93803,645.85,3.01837,-46.9327,0.996094,-46.9317,0.0117188,0.132813,42.6471,-0.001334,-0.001037,0.001281,42.6501,8.28977,42.6501,4.13352,42.6511,1,1,1,1,0,0,0,0,0,0,16.2283,3.3,16.2363,3.3,16.2363,1.69,16.2373,1.94,,,,
-46.0288,-2.94,0.28,-0.91,0.508789,93733,652.055,9.22247,-45.9278,0.996094,-45.9268,0.0234375,0.15625,43.6469,-0.000715,-0.000561,0.001233,43.6489,8.28977,43.6489,4.13352,43.6519,1,1,1,1,0,0,0,0,0,0,16.7357,3.3,16.7357,3.3,16.7366,1.71,16.7366,1.94,,,,
-45.0291,-3.36,0.28,-0.98,0.707336,93600,663.852,21.0203,-44.9321,1.00781,-44.9291,0,0.144531,44.6407,-0.001038,-0.001222,0.001384,44.6437,8.28977,44.6437,4.13027,44.6447,1,1,1,1,0,0,0,0,0,0,17.2251,3.3,17.2261,3.3,17.2291,1.71,17.2291,1.93,,,,
-44.0274,-2.8,0.21,-0.14,0.906677,93456,676.641,33.809,-43.9294,1.03125,-43.9294,0.0117188,0.132813,45.6359,-0.000981,-0.000914,0.001511,45.64,8.28977,45.64,4.13352,45.6409,1,1,1,1,0,0,0,0,0,0,17.728,3.3,17.7289,3.3,17.7299,1.7,17.7299,1.92,,,,
-43.0296,-3.15,0.21,-1.05,1.10608,93281,692.207,49.3748,-42.9326,1.01953,-42.9296,0.0117188,0.132813,46.6341,-0.001022,-0.000971,0.001498,46.6351,8.28652,46.6371,4.13027,46.6401,1,1,1,1,0,0,0,0,0,0,18.2265,3.3,18.2265,3.3,18.2275,1.71,18.2275,1.92,,,,
-42.0279,-2.94,-0.07,-1.54,1.30469,93043,713.411,70.5792,-41.9299,0.996094,-41.9289,0.0117188,0.109375,47.6302,-0.000843,-0.001175,0.001428,47.6411,8.28977,47.6421,4.13027,47.6352,1,1,1,1,0,0,0,0,0,0,18.7251,3.3,18.7251,3.3,18.7251,1.71,18.7251,1.92,,,,
-41.029,-3.43,0.42,-0.7,1.50598,92847,730.908,88.0764,-40.934,0.996094,-40.928,0.0234375,0.132813,48.629,-0.00128,-0.001134,0.0013,48.637,8.29302,48.637,4.13352,48.6379,1,1,1,1,0,0,0,0,0,0,19.2258,3.3,19.2258,3.3,19.2258,1.7,19.2258,1.91,,,,
-40.0294,-2.94,-0.14,-0.56,1.70551,92570,755.688,112.856,-39.9304,0.984375,-39.9304,0.0234375,0.132813,49.626,-0.001367,-0.000962,0.001245,49.631,8.28328,49.631,4.13677,49.634,1,1,1,1,0,0,0,0,0,0,19.7231,3.3,19.7241,3.3,19.7241,1.7,19.7241,1.89,,,,
-39.0285,-3.01,0.14,-1.19,1.90289,92308,779.178,136.346,-38.9336,1.00781,-38.9336,0.0351563,0.132813,50.626,-0.001251,-0.000784,0.001365,50.627,8.29302,50.628,4.13352,50.631,1,1,1,1,0,0,0,0,0,0,20.2208,3.3,20.2208,3.3,20.2218,1.71,20.2218,1.9,,,,
-38.0309,-3.57,-0.14,-1.19,2.10333,92065,801.016,158.184,-37.9339,0.996094,-37.9309,0.0234375,0.132813,51.6237,-0.000997,-0.000872,0.001511,51.6247,8.29302,51.6277,4.14001,51.6277,1,1,1,1,0,0,0,0,0,0,20.7162,3.3,20.7162,3.3,20.7291,1.71,20.7291,1.89,,,,
-37.0303,-2.73,0.14,-1.12,2.30359,91849,820.466,177.634,-36.9352,1.03125,-36.9293,0.0351563,0.15625,52.6155,-0.001238,-0.001096,0.001375,52.6195,8.29626,52.6195,4.13677,52.6195,1,1,1,1,0,0,0,0,0,0,21.2145,3.3,21.2175,3.3,21.2185,1.71,21.2185,1.89,,,,
-36.0295,-3.08,0.21,-0.84,2.50604,91641,839.229,196.397,-35.9344,0.984375,-35.9315,0.0234375,0.15625,53.6165,-0.001222,-0.000599,0.001215,53.6185,8.28652,53.6185,4.13677,53.6215,1,1,1,1,0,0,0,0,0,0,21.7162,3.3,21.7162,3.3,21.7172,1.71,21.7172,1.89,,,,
-35.0297,-3.43,0.21,-0.63,2.7005,91426,858.661,215.829,-34.9317,0.996094,-34.9307,0,0.109375,54.6151,-0.001165,-0.000571,0.001244,54.6181,8.28977,54.6181,4.13352,54.6241,1,1,1,1,0,0,0,0,0,0,22.2216,3.3,22.2216,3.3,22.2246,1.71,22.2246,1.88,,,,
-34.0258,-3.08,-0.14,-0.49,2.90106,91234,876.044,233.212,-33.9348,0.972656,-33.9318,0.0117188,0.15625,55.6064,-0.001311,-0.000981,0.001315,55.6074,8.28977,55.6104,4.13677,55.6104,1,1,1,1,0,0,0,0,0,0,22.7101,3.3,22.7131,3.3,22.7141,1.72,22.7141,1.89,,,,
-33.0321,-3.43,0.14,-1.12,3.10046,91013,896.091,253.259,-32.9351,0.996094,-32.9351,0.046875,0.109375,56.6033,-0.001213,-0.000938,0.00142,56.6043,8.28977,56.6083,4.13677,56.6093,1,1,1,1,0,0,0,0,0,0,23.2128,3.3,23.2137,3.3,23.2137,1.73,23.2137,1.89,,,,
-32.0305,-3.15,0.07,-0.63,3.2998,90803,915.179,272.347,-31.9325,0.996094,-31.9315,0.0351563,0.132813,57.6003,-0.001011,-0.000772,0.001483,57.6033,8.29302,57.6043,4.13352,57.6043,1,1,1,1,0,0,0,0,0,0,23.7065,3.3,23.7075,3.3,23.7105,1.74,23.7105,1.89,,,,
-31.0308,-3.36,0.14,-0.91,3.50012,90602,933.48,290.648,-30.9357,1.01953,-30.9327,-0.0117188,0.144531,58.5974,-0.000892,-0.001043,0.001498,58.6013,8.28977,58.6013,4.13352,58.6043,1,1,1,1,0,0,0,0,0,0,24.2052,3.3,24.2112,3.3,24.2112,1.74,24.2132,1.88,,,,
-30.032,-3.29,-0.14,-0.84,3.69849,90439,948.345,305.513,-29.9321,1.00781,-29.9321,0.0117188,0.121094,59.5956,-0.000925,-0.000742,0.00146,59.5986,8.29626,59.5986,4.13352,59.5995,1,1,1,1,0,0,0,0,0,0,24.7076,3.3,24.7076,3.3,24.7076,1.74,24.7086,1.87,,,,
-29.0313,-3.15,-0.07,-0.84,3.89886,90252,965.425,322.593,-28.9373,1.01953,-28.9363,0.0234375,0.144531,60.5926,-0.000607,-0.000835,0.001353,60.5966,8.28977,60.5966,4.13677,60.5975,1,1,1,1,0,0,0,0,0,0,25.2019,3.3,25.2079,3.3,25.2079,1.74,25.2079,1.88,,,,
-28.0325,-2.66,0,-0.63,4.09833,90086,980.613,337.781,-27.9365,1.01953,-27.9365,0.0234375,0.121094,61.5901,-0.00051,-0.00083,0.001237,61.5941,8.28977,61.5941,4.13352,61.595,1,1,1,1,0,0,0,0,0,0,25.7095,3.3,25.7104,3.3,25.7114,1.75,25.7144,1.87,,,,
-27.0339,-2.94,0.35,-0.7,4.29755,89922,995.64,352.808,-26.9369,1.00781,-26.9369,0.0585938,0.132813,62.5871,-0.000886,-0.001325,0.00128,62.5901,8.29302,62.5911,4.13027,62.592,1,1,1,1,0,0,0,0,0,0,26.2047,3.3,26.2077,3.3,26.2077,1.75,26.2127,1.87,,,,
-26.0331,-2.94,0.7,-0.84,4.49896,89735,1012.8,369.967,-25.938,0.984375,-25.9371,0.0117188,0.179688,63.5868,-0.000945,-0.001169,0.001444,63.5918,8.28328,63.5918,4.13677,63.5928,1,1,1,1,0,0,0,0,0,0,26.7032,3.3,26.7052,3.3,26.7062,1.75,26.7062,1.86,,,,
-25.0341,-3.43,-0.14,-1.05,4.69641,89579,1027.14,384.307,-24.9341,1.00781,-24.9331,0.046875,0.144531,64.5789,-0.000755,-0.000776,0.001445,64.5839,8.28977,64.5839,4.13352,64.5849,1,1,1,1,0,0,0,0,0,0,27.1956,3.3,27.1965,3.3,27.2065,1.75,27.1995,1.86,,,,
-24.0343,-2.94,-0.28,-0.7,4.8938,89432,1040.67,397.835,-23.9343,0.996094,-23.9333,0,0.132813,65.5822,-0.001021,-0.001368,0.001186,65.5862,8.29302,65.5862,4.13352,65.5872,1,1,1,1,0,0,0,0,0,0,27.6948,3.3,27.6978,3.3,27.6978,1.76,27.6978,1.86,,,,
-23.0327,-3.01,0,-0.63,5.09338,89301,1052.74,409.908,-22.9387,0.996094,-22.9377,0.0234375,0.144531,66.5742,-0.001016,-0.001362,0.001176,66.5782,8.30601,66.5782,4.13677,66.5792,1,1,1,1,0,0,0,0,0,0,28.193,3.3,28.196,3.3,28.196,1.76,28.197,1.85,,,,
